"run_id","family","hypothesis","version","midgain_db","lower_cutoff_hz","upper_cutoff_hz","gain_at_10hz_relative_to_midband_db","gain_at_20khz_relative_to_midband_db","low_slope_1hz_10hz_db_dec","high_slope_100k_1meg_db_dec","passband_ripple_db","ac_nrmse","tran_nrmse","output_center","out_pp","worst_power_w","estimated_area_p","complexity_note","weighted_ac_nrmse","weighted_tran_nrmse","area_ratio_vs_current","power_ratio_vs_current","bandwidth_penalty","rolloff_penalty","low_frequency_shape_penalty","lf_rolloff_pressure_penalty","complexity_penalty","score","decision","notes","log_scan"
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin47n_c12_56n_cout4p7n_ch27p_r11k_c180p_ft175k","40.061402","18.047152","20116.444754","-7.702937","-2.969641","48.4477","-83.5329","7.706508","0.116073322679","0.020450304323","2.498366","0.200901","6.231248263619e-5","1.352311e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.85148037","0.43082881","0.74269185","0.95611717","0","0","1.56764557","0.11552304","0.02","4.68428682","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin47n_c12_56n_cout4p7n_ch28p_r11k_c180p_ft175k","40.061178","18.046427","19840.213215","-7.702724","-3.041701","48.4477","-83.6902","7.706428","0.114310640218","0.020885669071","2.498367","0.200893","6.23124825489e-5","1.352336e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.83854984","0.44000069","0.74270527","0.95611717","0.03195736","0","1.5675746","0.11552315","0.02","4.71242807","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin47n_c12_56n_cout6p8n_ch27p_r11k_c180p_ft175k","40.06151","17.056732","20116.059596","-6.952346","-2.969741","46.0952","-83.5329","6.956098","0.118633083457","0.021136570505","2.498324","0.200853","6.231246649405e-5","1.377954e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.87025804","0.44528645","0.75677478","0.95611692","0","0","1.3174488","0.13904813","0.02","4.50493312","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin47n_c12_56n_cout6p8n_ch28p_r11k_c180p_ft175k","40.061286","17.056034","19839.825831","-6.952134","-3.041801","46.0952","-83.6902","6.956021","0.11690900101","0.021573422048","2.498324","0.200852","6.231246640401e-5","1.377978e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.85761067","0.45448965","0.75678819","0.95611692","0.03203483","0","1.31737787","0.13904824","0.02","4.53346637","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin47n_c12_56n_cout10n_ch27p_r11k_c180p_ft175k","40.061565","16.513808","20115.869081","-6.529489","-2.96979","43.3933","-83.5329","6.533336","0.121299119249","0.021631496745","2.49822","0.200939","6.231242419218e-5","1.417028e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.88981531","0.45571312","0.77823447","0.95611627","0","0","1.17649637","0.16606687","0.02","4.44244241","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin47n_c12_56n_cout10n_ch28p_r11k_c180p_ft175k","40.061342","16.513118","19839.634151","-6.529276","-3.041851","43.3933","-83.6902","6.533261","0.119613470093","0.022069288836","2.49822","0.200937","6.231242410329e-5","1.417052e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.87744987","0.46493613","0.77824788","0.95611627","0.03207317","0","1.17642547","0.16606698","0.02","4.47131577","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin47n_c12_68n_cout4p7n_ch27p_r11k_c180p_ft175k","40.061556","17.325468","20116.132463","-7.18266","-2.969722","47.3189","-83.5329","7.186369","0.117428566562","0.020890901781","2.498381","0.200896","6.231393594561e-5","1.49884e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.86142205","0.44011092","0.82316571","0.95613947","0","0","1.39422007","0.1268106","0.02","4.62186882","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin47n_c12_68n_cout4p7n_ch28p_r11k_c180p_ft175k","40.061334","17.324754","19839.897969","-7.182449","-3.041783","47.3189","-83.6902","7.186291","0.115686533326","0.021327142541","2.498381","0.200895","6.231393584997e-5","1.498864e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.848643","0.44930126","0.82317912","0.95613947","0.03202041","0","1.39414973","0.1268107","0.02","4.65024368","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin47n_c12_68n_cout6p8n_ch27p_r11k_c180p_ft175k","40.061664","16.287575","20115.747697","-6.432071","-2.969822","44.9664","-83.5329","6.435971","0.120194348202","0.02157787176","2.498328","0.200893","6.231391869603e-5","1.524482e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.88171102","0.4545834","0.83724863","0.95613921","0","0","1.14402383","0.15033571","0.02","4.4440418","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin47n_c12_68n_cout6p8n_ch28p_r11k_c180p_ft175k","40.061443","16.286913","19839.510668","-6.431861","-3.041883","44.9664","-83.6902","6.435898","0.118492982448","0.022015530364","2.498328","0.200891","6.231391861279e-5","1.524507e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.8692303","0.4638036","0.83726204","0.9561392","0.03209787","0","1.1439536","0.1503358","0.02","4.47282241","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin47n_c12_68n_cout10n_ch27p_r11k_c180p_ft175k","40.061719","15.714278","20115.556801","-6.009215","-2.969871","42.2646","-83.5329","6.013212","0.123026900019","0.022072791426","2.498219","0.200994","6.231387359329e-5","1.563557e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.90248981","0.46500992","0.85870833","0.95613851","0","0","1.0030717","0.17735446","0.02","4.38277273","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin47n_c12_68n_cout10n_ch28p_r11k_c180p_ft175k","40.061498","15.713621","19839.318605","-6.009004","-3.041932","42.2645","-83.6903","6.013143","0.121365248484","0.022511354794","2.498219","0.200992","6.231387350965e-5","1.563581e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.89030041","0.47424919","0.85872174","0.95613851","0.03213628","0","1.00300147","0.17735456","0.02","4.41190215","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_33n_cout4p7n_ch27p_r11k_c180p_ft175k","40.060869","19.944139","20117.402874","-9.014935","-2.969392","50.1659","-83.5328","9.018136","0.1138960386","0.019420385918","2.498323","0.200873","6.231081966253e-5","1.181361e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.83550844","0.40913141","0.64880569","0.95609165","0","0","2.00497847","0.09834072","0.02","4.97285638","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_33n_cout4p7n_ch28p_r11k_c180p_ft175k","40.060634","19.943346","19841.183747","-9.014711","-3.04145","50.1659","-83.6901","9.018037","0.11209913193","0.019853420136","2.498323","0.200865","6.231081950515e-5","1.181385e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.82232686","0.41825418","0.6488191","0.95609165","0.03176325","0","2.0049038","0.09834083","0.02","5.00049968","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_33n_cout6p8n_ch27p_r11k_c180p_ft175k","40.060977","19.054112","20117.018078","-8.264338","-2.969492","47.8134","-83.5328","8.267694","0.116029445906","0.020105311858","2.498279","0.200807","6.23108025418e-5","1.207004e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.8511585","0.42356082","0.66288862","0.95609139","0","0","1.75477923","0.12186573","0.02","4.79034429","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_33n_cout6p8n_ch28p_r11k_c180p_ft175k","40.060742","19.053321","19840.796105","-8.264114","-3.04155","47.8134","-83.6901","8.267599","0.114266092515","0.020540013955","2.498279","0.200798","6.231080238421e-5","1.207028e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.83822305","0.43271873","0.66290203","0.95609139","0.03184078","0","1.75470467","0.12186584","0.02","4.81834649","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_33n_cout10n_ch27p_r11k_c180p_ft175k","40.061033","18.574595","20116.827168","-7.841476","-2.969541","45.1116","-83.5328","7.844913","0.118352224752","0.020602449267","2.498194","0.200869","6.231076328767e-5","1.246078e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.86819774","0.43403406","0.68434831","0.95609079","0","0","1.61382533","0.14888441","0.02","4.72538065","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_33n_cout10n_ch28p_r11k_c180p_ft175k","40.060798","18.573817","19840.604338","-7.841252","-3.041599","45.1115","-83.6901","7.844818","0.11662399653","0.021038141424","2.498195","0.200864","6.231076311624e-5","1.246102e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.85551996","0.44321284","0.68436172","0.95609079","0.03187913","0","1.61375077","0.14888452","0.02","4.75369973","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_47n_cout4p7n_ch27p_r11k_c180p_ft175k","40.061436","17.336488","20116.024643","-7.411901","-2.96975","48.7262","-83.5328","7.415685","0.116094604158","0.020674497684","2.498356","0.200903","6.231155694271e-5","1.352311e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.85163649","0.43555192","0.74269185","0.95610297","0","0","1.47063383","0.11273767","0.02","4.58935472","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_47n_cout4p7n_ch28p_r11k_c180p_ft175k","40.061208","17.335787","19839.793052","-7.411686","-3.04181","48.7262","-83.6902","7.415607","0.114332251122","0.021110357319","2.498357","0.2009","6.231155683342e-5","1.352336e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.83870837","0.44473422","0.74270527","0.95610296","0.03204139","0","1.47056197","0.11273778","0.02","4.61759196","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_47n_cout6p8n_ch27p_r11k_c180p_ft175k","40.061544","16.333413","20115.639493","-6.661309","-2.96985","46.3737","-83.5328","6.665289","0.118673174023","0.02136204986","2.498318","0.200839","6.231154097215e-5","1.377954e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.87055213","0.45003665","0.75677478","0.95610272","0","0","1.22043637","0.13626273","0.02","4.41016538","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_47n_cout6p8n_ch28p_r11k_c180p_ft175k","40.061317","16.33274","19839.405441","-6.661094","-3.04191","46.3737","-83.6902","6.665214","0.116949683936","0.021799340495","2.498318","0.200837","6.231154087461e-5","1.377978e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.8579091","0.4592491","0.75678819","0.95610272","0.03211891","0","1.22036457","0.13626285","0.02","4.43879544","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_47n_cout10n_ch27p_r11k_c180p_ft175k","40.061599","15.782639","20115.448982","-6.238451","-2.969899","43.6719","-83.5328","6.242535","0.121351668458","0.021858362931","2.498217","0.200913","6.231150008399e-5","1.417028e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.89020079","0.46049254","0.77823447","0.95610209","0","0","1.07948357","0.16328146","0.02","4.34779492","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_47n_cout10n_ch28p_r11k_c180p_ft175k","40.061372","15.782001","19839.213689","-6.238235","-3.041959","43.6718","-83.6902","6.242461","0.119666760805","0.022296546221","2.498217","0.20091","6.23114999836e-5","1.417052e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.8778408","0.46972379","0.77824788","0.95610209","0.03215726","0","1.0794118","0.16328157","0.02","4.37676519","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_56n_cout4p7n_ch27p_r11k_c180p_ft175k","40.061619","16.44228","20115.622351","-6.815433","-2.969854","47.8244","-83.5329","6.819412","0.117357302395","0.02115254953","2.49837","0.200909","6.231243413654e-5","1.462208e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.86089928","0.44562309","0.80304724","0.95611643","0","0","1.27181107","0.12175564","0.02","4.47925273","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_56n_cout4p7n_ch28p_r11k_c180p_ft175k","40.061395","16.441621","19839.387037","-6.81522","-3.041915","47.8244","-83.6902","6.819339","0.115614196637","0.021589337031","2.49837","0.200908","6.23124340339e-5","1.462232e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.84811236","0.45482494","0.80306066","0.95611642","0.03212259","0","1.27174007","0.12175574","0.02","4.50773278","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_56n_cout6p8n_ch27p_r11k_c180p_ft175k","40.061727","15.38768","20115.237101","-6.064843","-2.969954","45.4719","-83.5329","6.069035","0.12013224361","0.021840831858","2.498328","0.200868","6.231241784037e-5","1.48785e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.88125544","0.46012321","0.81713017","0.95611618","0","0","1.0216143","0.14528072","0.02","4.30152002","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_56n_cout6p8n_ch28p_r11k_c180p_ft175k","40.061503","15.38707","19838.999437","-6.06463","-3.042015","45.4719","-83.6902","6.068966","0.11842998689","0.022278976515","2.498328","0.200866","6.231241775582e-5","1.487875e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.86876818","0.46935365","0.81714358","0.95611617","0.03220011","0","1.02154333","0.14528083","0.02","4.33040586","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_56n_cout10n_ch27p_r11k_c180p_ft175k","40.061782","14.803441","20115.046703","-5.641986","-2.970004","42.7701","-83.5329","5.64629","0.122968068121","0.022336774404","2.498221","0.200953","6.231237511439e-5","1.526925e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.90205823","0.47057128","0.83858986","0.95611552","0","0","0.88066187","0.17229946","0.02","4.24029623","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_56n_cout10n_ch28p_r11k_c180p_ft175k","40.061559","14.802836","19838.807689","-5.641773","-3.042065","42.77","-83.6902","5.646223","0.121305611922","0.022775781395","2.498221","0.20095","6.23123750247e-5","1.526949e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.88986293","0.47981989","0.83860327","0.95611552","0.03223846","0","0.88059097","0.17229957","0.02","4.26953062","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_68n_cout4p7n_ch27p_r11k_c180p_ft175k","40.061772","15.683348","20115.31046","-6.295189","-2.969935","46.6956","-83.5329","6.299329","0.118838065747","0.021594589339","2.498385","0.200911","6.231392791856e-5","1.608736e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.87176173","0.45493559","0.8835211","0.95613935","0","0","1.0983962","0.13304353","0.02","4.41779749","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_68n_cout4p7n_ch28p_r11k_c180p_ft175k","40.061551","15.682728","19839.071496","-6.294978","-3.041996","46.6956","-83.6902","6.29926","0.117116998926","0.022032171515","2.498385","0.200909","6.231392782707e-5","1.608761e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.85913648","0.46415418","0.88353451","0.95613935","0.0321857","0","1.0983259","0.13304363","0.02","4.44651974","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_68n_cout6p8n_ch27p_r11k_c180p_ft175k","40.061881","14.577676","20114.925217","-5.5446","-2.970035","44.3431","-83.5329","5.548968","0.121811026027","0.02228346232","2.498331","0.200909","6.231391040526e-5","1.634379e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.89357051","0.46944815","0.89760402","0.95613908","0","0","0.8482","0.15656864","0.02","4.24153039","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_68n_cout6p8n_ch28p_r11k_c180p_ft175k","40.06166","14.577074","19838.683826","-5.544389","-3.042097","44.3431","-83.6903","5.548902","0.120132557743","0.022722336179","2.498331","0.200907","6.231391031052e-5","1.634403e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.88125775","0.47869395","0.89761743","0.95613908","0.03226323","0","0.84812977","0.15656873","0.02","4.27066995","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_68n_cout10n_ch27p_r11k_c180p_ft175k","40.061936","13.956546","20114.734822","-5.121744","-2.970085","41.6413","-83.5329","5.126231","0.12480618861","0.022779384668","2.498219","0.20101","6.231386474987e-5","1.673453e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.91554215","0.4798958","0.91906372","0.95613838","0","0","0.70724783","0.18358739","0.02","4.18147527","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_68n_cout10n_ch28p_r11k_c180p_ft175k","40.061715","13.955971","19838.492081","-5.121533","-3.042146","41.6413","-83.6903","5.126169","0.123168542861","0.023219090807","2.498219","0.201007","6.231386466273e-5","1.673478e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.90352886","0.48915914","0.91907713","0.95613838","0.03230158","0","0.70717767","0.18358749","0.02","4.21097024","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_33n_cout4p7n_ch27p_r11k_c180p_ft175k","40.061036","18.670497","20116.772653","-8.185284","-2.969556","49.3267","-83.5328","8.188748","0.115034272781","0.020063746988","2.498327","0.200877","6.231073825827e-5","1.32789e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.8438582","0.42268516","0.72927954","0.9560904","0","0","1.72842797","0.10673347","0.02","4.80707476","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
